family,run,episode,dt_dec,n_steps,n_bad_steps,hours_bad,n_tr,n_bad_tr,bad_tr_phase1,bad_tr_phase2,n_tr_phase1,n_tr_phase2,first_bad_h,final_P
full copy,full copy/MassCost/multi-phase/Added_time/seed5_31,14,5.111111111111111,1150,21,4.2,44,2,0,2,17,27,160.20000000000002,26.68707368388193
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,0,5.111111111111111,1150,70,14.0,44,7,2,5,17,27,83.0,25.041631637358233
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,1,5.111111111111111,1150,27,5.4,44,3,0,3,17,27,180.20000000000002,25.336831555812267
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,2,5.111111111111111,1150,2,0.4,44,1,0,1,17,27,210.60000000000002,24.330628354724496
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,3,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.878458342193774
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,4,5.111111111111111,1150,56,11.200000000000001,44,5,0,5,17,27,88.60000000000001,24.911540345207996
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,5,5.111111111111111,1150,761,152.20000000000002,44,30,3,27,17,27,73.0,3.9778654174590904
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,6,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.91756400698286
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,7,5.111111111111111,1150,28,5.6000000000000005,44,2,1,1,17,27,84.2,28.412020714120082
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,8,5.111111111111111,1150,188,37.6,44,10,3,7,17,27,77.0,28.937558043478838
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,9,5.111111111111111,1150,67,13.4,44,4,3,1,17,27,77.80000000000001,31.098686011521487
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,10,5.111111111111111,1150,190,38.0,44,10,3,7,17,27,75.8,28.16076568926094
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,11,5.111111111111111,1150,109,21.8,44,7,3,4,17,27,74.8,28.962290408110505
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,12,5.111111111111111,1150,154,30.8,44,7,4,3,17,27,70.0,30.385890455133147
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,13,5.111111111111111,1150,66,13.200000000000001,44,5,0,5,17,27,195.20000000000002,19.23785260097408
full copy,full copy/MassCost/multi-phase/Added_time/seed6_31,14,5.111111111111111,1150,60,12.0,44,3,2,1,17,27,78.80000000000001,25.37861837504234
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.7837491858017
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.77008649573808
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683211746874
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046667223
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.477675254266778
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,5,5.111111111111111,1150,48,9.600000000000001,44,4,2,2,17,27,81.80000000000001,24.963513767322443
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,6,5.111111111111111,1150,105,21.0,44,5,0,5,17,27,207.20000000000002,25.545759502091386
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,7,5.111111111111111,1150,1,0.2,44,1,0,1,17,27,89.80000000000001,28.858523966827807
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,8,5.111111111111111,1150,756,151.20000000000002,44,31,4,27,17,27,70.8,4.152177583170757
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,9,5.111111111111111,1150,41,8.200000000000001,44,3,2,1,17,27,82.0,23.239649145371285
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,10,5.111111111111111,1150,38,7.6000000000000005,44,3,2,1,17,27,83.2,24.96530564108873
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,11,5.111111111111111,1150,109,21.8,44,6,0,6,17,27,200.0,25.24774477459398
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,12,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,20.2923492873658
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,13,5.111111111111111,1150,94,18.8,44,5,3,2,17,27,74.0,28.037107665276473
full copy,full copy/MassCost/multi-phase/No_time/seed4_21,14,5.111111111111111,1150,88,17.6,44,5,3,2,17,27,74.0,33.15643221178857
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,0,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.906070532351514
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,1,5.111111111111111,1150,33,6.6000000000000005,44,2,0,2,17,27,210.20000000000002,23.29295941123534
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,2,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.551877827405765
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,3,5.111111111111111,1150,54,10.8,44,6,0,6,17,27,160.20000000000002,21.217330180627886
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,4,5.111111111111111,1150,9,1.8,44,4,0,4,17,27,177.60000000000002,31.91493868777949
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,5,5.111111111111111,1150,151,30.200000000000003,44,7,4,3,17,27,72.0,24.300335894717417
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,6,5.111111111111111,1150,84,16.8,44,6,3,3,17,27,77.0,26.403884393055844
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,29.3679109010475
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,8,5.111111111111111,1150,38,7.6000000000000005,44,3,0,3,17,27,160.20000000000002,27.091365989489145
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,32.916151466081054
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,29.222872770298604
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,11,5.111111111111111,1150,2,0.4,44,1,1,0,17,27,76.2,27.19036806645989
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,12,5.111111111111111,1150,161,32.2,44,13,1,12,17,27,88.2,26.133583241320448
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,13,5.111111111111111,1150,116,23.200000000000003,44,8,0,8,17,27,145.6,27.306575142457064
full copy,full copy/MassCost/multi-phase/No_time/seed5_21,14,5.111111111111111,1150,42,8.4,44,6,0,6,17,27,88.60000000000001,26.131652698820243
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,0,5.111111111111111,1150,70,14.0,44,7,2,5,17,27,83.0,25.041631637358233
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,1,5.111111111111111,1150,27,5.4,44,3,0,3,17,27,180.20000000000002,25.336831555812267
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,2,5.111111111111111,1150,2,0.4,44,1,0,1,17,27,210.60000000000002,24.330628354724496
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,3,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.878458342193774
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,4,5.111111111111111,1150,56,11.200000000000001,44,5,0,5,17,27,88.60000000000001,24.911540345207996
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,5,5.111111111111111,1150,8,1.6,44,2,1,1,17,27,88.0,27.370392678428246
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,6,5.111111111111111,1150,9,1.8,44,2,0,2,17,27,213.20000000000002,22.256781941181725
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,7,5.111111111111111,1150,791,158.20000000000002,44,31,4,27,17,27,69.8,3.780055984558696
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,8,5.111111111111111,1150,24,4.800000000000001,44,2,1,1,17,27,76.2,31.022777899062067
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,30.80742773726699
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,10,5.111111111111111,1150,95,19.0,44,6,2,4,17,27,81.4,29.928898564398747
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,11,5.111111111111111,1150,30,6.0,44,3,0,3,17,27,160.20000000000002,29.991284310142586
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,12,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,30.71637490195063
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,13,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,227.0,25.331363041542843
full copy,full copy/MassCost/multi-phase/No_time/seed6_21,14,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,23.675144947455298
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.7837491858017
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.77008649573808
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683211746874
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046667223
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.477675254266778
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,5,5.111111111111111,1150,37,7.4,44,3,2,1,17,27,82.80000000000001,25.032666560089442
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,6,5.111111111111111,1150,107,21.400000000000002,44,5,0,5,17,27,207.20000000000002,29.414025706800956
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,7,5.111111111111111,1150,50,10.0,44,4,0,4,17,27,200.4,26.27073765232077
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,8,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,89.4,28.858040723882993
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,9,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.24618502067057
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.687120173923546
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,11,5.111111111111111,1150,52,10.4,44,6,0,6,17,27,160.60000000000002,29.885683412407758
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,12,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.039583167130548
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,13,5.111111111111111,1150,33,6.6000000000000005,44,2,0,2,17,27,162.4,28.058507076777943
full copy,full copy/MassCost/single-phase/Added_time/seed4_11,14,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,31.611628689649393
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,0,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.906070532351514
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,1,5.111111111111111,1150,33,6.6000000000000005,44,2,0,2,17,27,210.20000000000002,23.29295941123534
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,2,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.551877827405765
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,3,5.111111111111111,1150,54,10.8,44,6,0,6,17,27,160.20000000000002,21.217330180627886
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,4,5.111111111111111,1150,9,1.8,44,4,0,4,17,27,177.60000000000002,31.91493868777949
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,5,5.111111111111111,1150,45,9.0,44,4,1,3,17,27,86.80000000000001,25.80169011982961
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,6,5.111111111111111,1150,2,0.4,44,1,0,1,17,27,213.0,25.616987969945434
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,7,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,29.457412538628652
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,8,5.111111111111111,1150,42,8.4,44,3,0,3,17,27,160.20000000000002,25.473444047129604
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,9,5.111111111111111,1150,14,2.8000000000000003,44,1,0,1,17,27,162.4,32.963726379060255
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,10,5.111111111111111,1150,8,1.6,44,2,0,2,17,27,160.20000000000002,28.864721196384163
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,11,5.111111111111111,1150,8,1.6,44,2,0,2,17,27,160.60000000000002,26.644069398651148
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,12,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,160.20000000000002,31.35154982469529
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,13,5.111111111111111,1150,58,11.600000000000001,44,4,0,4,17,27,160.60000000000002,32.40844482296735
full copy,full copy/MassCost/single-phase/Added_time/seed5_11,14,5.111111111111111,1150,21,4.2,44,2,0,2,17,27,160.20000000000002,26.87621703611656
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,0,5.111111111111111,1150,70,14.0,44,7,2,5,17,27,83.0,25.041631637358233
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,1,5.111111111111111,1150,27,5.4,44,3,0,3,17,27,180.20000000000002,25.336831555812267
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,2,5.111111111111111,1150,2,0.4,44,1,0,1,17,27,210.60000000000002,24.330628354724496
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,3,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.878458342193774
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,4,5.111111111111111,1150,56,11.200000000000001,44,5,0,5,17,27,88.60000000000001,24.911540345207996
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,5,5.111111111111111,1150,44,8.8,44,4,1,3,17,27,86.4,27.65406759635409
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,6,5.111111111111111,1150,27,5.4,44,2,1,1,17,27,85.2,25.341086728140418
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,7,5.111111111111111,1150,780,156.0,44,31,4,27,17,27,69.8,4.194232210606702
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,8,5.111111111111111,1150,41,8.200000000000001,44,3,0,3,17,27,160.20000000000002,32.154419558442065
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,9,5.111111111111111,1150,12,2.4000000000000004,44,2,0,2,17,27,222.8,29.683706123883773
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,10,5.111111111111111,1150,22,4.4,44,3,0,3,17,27,212.8,30.625473253771155
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,11,5.111111111111111,1150,48,9.600000000000001,44,3,0,3,17,27,160.20000000000002,29.269194631223947
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,12,5.111111111111111,1150,28,5.6000000000000005,44,2,1,1,17,27,84.2,29.622027792163284
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,13,5.111111111111111,1150,72,14.4,44,3,0,3,17,27,215.4,24.652633359192592
full copy,full copy/MassCost/single-phase/Added_time/seed6_11,14,5.111111111111111,1150,17,3.4000000000000004,44,2,0,2,17,27,210.4,23.2352416067316
full copy,full copy/MassCost/single-phase/No_time/seed4_01,0,5.111111111111111,1150,16,3.2,44,1,0,1,17,27,210.20000000000002,22.7837491858017
full copy,full copy/MassCost/single-phase/No_time/seed4_01,1,5.111111111111111,1150,3,0.6000000000000001,44,1,0,1,17,27,195.4,26.77008649573808
full copy,full copy/MassCost/single-phase/No_time/seed4_01,2,5.111111111111111,1150,24,4.800000000000001,44,3,2,1,17,27,40.6,23.357683211746874
full copy,full copy/MassCost/single-phase/No_time/seed4_01,3,5.111111111111111,1150,195,39.0,44,10,0,10,17,27,160.4,23.105658046667223
full copy,full copy/MassCost/single-phase/No_time/seed4_01,4,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,26.477675254266778
full copy,full copy/MassCost/single-phase/No_time/seed4_01,5,5.111111111111111,1150,787,157.4,44,31,4,27,17,27,72.8,3.6195973314556906
full copy,full copy/MassCost/single-phase/No_time/seed4_01,6,5.111111111111111,1150,97,19.400000000000002,44,5,0,5,17,27,207.8,26.21224049099562
full copy,full copy/MassCost/single-phase/No_time/seed4_01,7,5.111111111111111,1150,27,5.4,44,3,0,3,17,27,165.20000000000002,21.554736280060638
full copy,full copy/MassCost/single-phase/No_time/seed4_01,8,5.111111111111111,1150,20,4.0,44,4,1,3,17,27,85.60000000000001,27.776200514563104
full copy,full copy/MassCost/single-phase/No_time/seed4_01,9,5.111111111111111,1150,47,9.4,44,3,2,1,17,27,81.2,23.65459615034703
full copy,full copy/MassCost/single-phase/No_time/seed4_01,10,5.111111111111111,1150,56,11.200000000000001,44,3,2,1,17,27,79.60000000000001,24.436902084052473
full copy,full copy/MassCost/single-phase/No_time/seed4_01,11,5.111111111111111,1150,89,17.8,44,7,3,4,17,27,78.0,25.623613478817386
full copy,full copy/MassCost/single-phase/No_time/seed4_01,12,5.111111111111111,1150,110,22.0,44,6,3,3,17,27,75.0,25.556918565683798
full copy,full copy/MassCost/single-phase/No_time/seed4_01,13,5.111111111111111,1150,42,8.4,44,4,2,2,17,27,81.2,25.78320452362308
full copy,full copy/MassCost/single-phase/No_time/seed4_01,14,5.111111111111111,1150,58,11.600000000000001,44,3,2,1,17,27,78.60000000000001,29.11320423427257
full copy,full copy/MassCost/single-phase/No_time/seed5_01,0,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,25.906070532351514
full copy,full copy/MassCost/single-phase/No_time/seed5_01,1,5.111111111111111,1150,33,6.6000000000000005,44,2,0,2,17,27,210.20000000000002,23.29295941123534
full copy,full copy/MassCost/single-phase/No_time/seed5_01,2,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,28.551877827405765
full copy,full copy/MassCost/single-phase/No_time/seed5_01,3,5.111111111111111,1150,54,10.8,44,6,0,6,17,27,160.20000000000002,21.217330180627886
full copy,full copy/MassCost/single-phase/No_time/seed5_01,4,5.111111111111111,1150,9,1.8,44,4,0,4,17,27,177.60000000000002,31.91493868777949
full copy,full copy/MassCost/single-phase/No_time/seed5_01,5,5.111111111111111,1150,722,144.4,44,29,4,25,17,27,69.2,4.679906874380292
full copy,full copy/MassCost/single-phase/No_time/seed5_01,6,5.111111111111111,1150,50,10.0,44,4,0,4,17,27,213.0,23.46896535099252
full copy,full copy/MassCost/single-phase/No_time/seed5_01,7,5.111111111111111,1150,37,7.4,44,3,0,3,17,27,165.20000000000002,22.248619735751138
full copy,full copy/MassCost/single-phase/No_time/seed5_01,8,5.111111111111111,1150,5,1.0,44,1,0,1,17,27,160.20000000000002,24.012423117212485
full copy,full copy/MassCost/single-phase/No_time/seed5_01,9,5.111111111111111,1150,12,2.4000000000000004,44,1,0,1,17,27,130.4,28.73597278968698
full copy,full copy/MassCost/single-phase/No_time/seed5_01,10,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,27.467178442566613
full copy,full copy/MassCost/single-phase/No_time/seed5_01,11,5.111111111111111,1150,4,0.8,44,1,0,1,17,27,216.60000000000002,25.63158604051829
full copy,full copy/MassCost/single-phase/No_time/seed5_01,12,5.111111111111111,1150,14,2.8000000000000003,44,1,0,1,17,27,110.4,29.17338002096699
full copy,full copy/MassCost/single-phase/No_time/seed5_01,13,5.111111111111111,1150,40,8.0,44,2,0,2,17,27,220.0,30.526569783778434
full copy,full copy/MassCost/single-phase/No_time/seed5_01,14,5.111111111111111,1150,0,0.0,44,0,0,0,17,27,,24.08998644045804
full copy,full copy/MassCost/single-phase/No_time/seed6_01,0,5.111111111111111,1150,70,14.0,44,7,2,5,17,27,83.0,25.041631637358233
full copy,full copy/MassCost/single-phase/No_time/seed6_01,1,5.111111111111111,1150,27,5.4,44,3,0,3,17,27,180.20000000000002,25.336831555812267
full copy,full copy/MassCost/single-phase/No_time/seed6_01,2,5.111111111111111,1150,2,0.4,44,1,0,1,17,27,210.60000000000002,24.330628354724496
